nome,receita_total,quantidade_total,num_pedidos_unicos,primeira_venda,ultima_venda,valor_unitario_medio,ticket_medio,qtd_media_por_pedido,period_start,period_end,frequencia_pedidos_mes,recencia_dias,score_r,score_f,score_m,cluster_score,cluster_tier
SUCATA PP COLORIDO,442343.37,166101.0,48,2023-01-31T11:37:27+00:00,2025-05-30T20:30:00+00:00,1.556363125,9215.486875,3460.4375,2023-01-31T11:37:27+00:00,2025-05-30T20:30:00+00:00,1.718964705882353,17.659574468085108,98.88088881697813,1.2575054918232853,0.4562132221359717,20.46166524897933,A
SUCATA PP COLORIDO - FARDO,114.8,287.0,1,2024-07-30T18:25:00+00:00,2024-07-30T18:25:00+00:00,0.4,114.8,287.0,2024-07-30T18:25:00+00:00,2024-07-30T18:25:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00011839959961694364,20.29266662945488,C
SUCATA PP COLORIDO FARDO,112.8,141.0,1,2025-07-28T20:30:00+00:00,2025-07-28T20:30:00+00:00,0.8,112.8,141.0,2025-07-28T20:30:00+00:00,2025-07-28T20:30:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00011633688882222335,20.292665804370564,C
SUCATA PP COLORIDO( POS CONSUMO ),51162.85,1966981.0,215,2023-05-31T18:32:00+00:00,2024-10-10T15:40:00+00:00,0.022558139534883722,237.9667441860465,9148.748837209303,2023-05-31T18:32:00+00:00,2024-10-10T15:40:00+00:00,13.1682092555332,2.2570093457943927,99.8569702569205,9.633179436230106,0.05276708149182704,23.845772658472878,A
SUCATA PP CRISTAL,5438.35,5534.0,16,2022-11-30T14:17:03+00:00,2025-05-30T20:30:00+00:00,1.06125,339.896875,345.875,2022-11-30T14:17:03+00:00,2025-05-30T20:30:00+00:00,0.5340350877192983,60.4,96.17237008871989,0.3906723932930528,0.005608871625233497,19.39298652371129,D
SUCATA PP CRISTAL - FARDO,360.0,240.0,1,2024-07-30T18:25:00+00:00,2024-07-30T18:25:00+00:00,1.5,360.0,240.0,2024-07-30T18:25:00+00:00,2024-07-30T18:25:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00037128794304964904,20.292767784792254,B
SUCATA PP CRISTAL FARDO,1704.0,1136.0,3,2025-06-30T20:30:00+00:00,2025-07-29T17:00:00+00:00,1.5,568.0,378.6666666666667,2025-06-30T20:30:00+00:00,2025-07-29T17:00:00+00:00,3.0,14.0,99.11280101394169,2.194644522112747,0.001757429597101672,20.70112098347228,A
SUCATA PP DIVERSOS,2720.0,3400.0,1,2023-11-06T17:26:00+00:00,2023-11-06T17:26:00+00:00,0.8,2720.0,3400.0,2023-11-06T17:26:00+00:00,2023-11-06T17:26:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00280528668081957,20.29374138428736,B
SUCATA PP MANGUEIRA,15.6,52.0,1,2024-09-10T13:00:00+00:00,2024-09-10T13:00:00+00:00,0.3,15.6,52.0,2024-09-10T13:00:00+00:00,2024-09-10T13:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,1.6089144198818123e-05,20.292625705272712,C
SUCATA PP MANTEIGA,12.82,28.5,1,2024-08-28T17:34:00+00:00,2024-08-28T17:34:00+00:00,0.45,12.82,28.5,2024-08-28T17:34:00+00:00,2024-08-28T17:34:00+00:00,1.0,0.0,100.0,0.7315481740375824,1.3221976194156946e-05,20.292624558405514,C
SUCATA PP MARGARINA,118.5,79.0,1,2022-12-01T15:40:29+00:00,2022-12-01T15:40:29+00:00,1.5,118.5,79.0,2022-12-01T15:40:29+00:00,2022-12-01T15:40:29+00:00,1.0,0.0,100.0,0.7315481740375824,0.00012221561458717614,20.29266815586087,C
SUCATA PP MINERAL,608.6,473.0,3,2022-12-30T17:59:46+00:00,2023-03-31T11:08:00+00:00,1.4000000000000001,202.86666666666667,157.66666666666666,2022-12-30T17:59:46+00:00,2023-03-31T11:08:00+00:00,1.0146666666666666,44.5,97.17997465145754,0.7422775472568003,0.0006276828948333789,19.733157022352163,D
SUCATA PP NATURAL,672.0,210.0,1,2024-03-08T20:00:00+00:00,2024-03-08T20:00:00+00:00,3.2,672.0,210.0,2024-03-08T20:00:00+00:00,2024-03-08T20:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0006930708270260114,20.292896497945843,B
SUCATA PP PRETO,302535.99,80033.0,12,2023-03-08T12:09:27+00:00,2025-02-04T14:16:05+00:00,2.404545,25211.3325,6669.416666666667,2023-03-08T12:09:27+00:00,2025-02-04T14:16:05+00:00,0.5225751072961373,63.18181818181818,95.99608249798364,0.382288865539983,0.31202212618219216,19.476940896285598,D
SUCATA PP SILK,144.0,120.0,2,2024-01-17T12:12:00+00:00,2024-02-20T12:12:00+00:00,1.2,72.0,60.0,2024-01-17T12:12:00+00:00,2024-02-20T12:12:00+00:00,1.7905882352941176,34.0,97.84537389100126,1.3099015539825887,0.0001485151772198596,20.093094805864176,C
SUCATA PP TAMPAS,240.85000000000002,328.0,4,2022-09-29T12:52:24+00:00,2022-12-30T17:34:02+00:00,0.75,60.212500000000006,82.0,2022-09-29T12:52:24+00:00,2022-12-30T17:34:02+00:00,1.3234782608695652,30.333333333333332,98.07773553020701,0.9681881051175656,0.0002484019474541888,20.00292170886741,C
SUCATA PP TRANSP,150.0,150.0,1,2023-03-30T12:27:49+00:00,2023-03-30T12:27:49+00:00,1.0,150.0,150.0,2023-03-30T12:27:49+00:00,2023-03-30T12:27:49+00:00,1.0,0.0,100.0,0.7315481740375824,0.0001547033096040204,20.292681150938876,C
SUCATA PP/BOPP COLORIDO LIMPO,42642.0,21580.0,3,2023-06-27T10:31:39+00:00,2024-04-22T20:25:17+00:00,1.9333333333333333,14214.0,7193.333333333333,2023-06-27T10:31:39+00:00,2024-04-22T20:25:17+00:00,0.3044,150.0,90.49429657794677,0.2226832641770401,0.043979056854230925,18.205524244001865,D
SUCATA PREFORMA,2413.0,4826.0,2,2024-01-10T19:36:16+00:00,2024-01-10T19:38:33+00:00,0.5,1206.5,2413.0,2024-01-10T19:36:16+00:00,2024-01-10T19:38:33+00:00,2.0,0.0,100.0,1.4630963480751649,0.0024886605738300084,20.586234003459598,A
SUCATA PREFORMA GRANEL,41410.0,13960.0,2,2024-05-17T19:21:54+00:00,2024-12-03T19:10:38+00:00,3.0,20705.0,6980.0,2024-05-17T19:21:54+00:00,2024-12-03T19:10:38+00:00,0.30592964824120605,199.0,87.38910012674272,0.2238022755548142,0.04270842700468324,17.584424306372345,D
SUCATA PROCESSADOR CERAMICO,9.0,0.02,1,2023-01-27T11:42:11+00:00,2023-01-27T11:42:11+00:00,450.0,9.0,0.02,2023-01-27T11:42:11+00:00,2023-01-27T11:42:11+00:00,1.0,0.0,100.0,0.7315481740375824,9.282198576241225e-06,20.292622982494464,C
SUCATA PS,889.6,1254.0,4,2022-11-23T19:15:02+00:00,2024-10-31T15:42:00+00:00,0.7250000000000001,222.4,313.5,2022-11-23T19:15:02+00:00,2024-10-31T15:42:00+00:00,0.17222065063649222,235.33333333333334,85.08660752006759,0.1259877025046903,0.0009174937614915771,17.068083582519993,D
SUCATA PS COPINHO,259.0,365.0,2,2022-09-29T12:52:24+00:00,2024-09-30T19:12:00+00:00,0.8500000000000001,129.5,182.5,2022-09-29T12:52:24+00:00,2024-09-30T19:12:00+00:00,0.08316939890710383,732.0,53.61216730038023,0.0608424219062951,0.00026712104791627527,10.746877277257731,D
SUCATA PS COPO DESCARTAVEL,4.5,15.0,1,2024-10-30T16:45:00+00:00,2024-10-30T16:45:00+00:00,0.3,4.5,15.0,2024-10-30T16:45:00+00:00,2024-10-30T16:45:00+00:00,1.0,0.0,100.0,0.7315481740375824,4.641099288120613e-06,20.29262112605475,C
SUCATA PS MISTO,15.6,104.0,1,2024-05-07T12:00:00+00:00,2024-05-07T12:00:00+00:00,0.15,15.6,104.0,2024-05-07T12:00:00+00:00,2024-05-07T12:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,1.6089144198818123e-05,20.292625705272712,C
SUCATA PS PRETO,21798.0,5190.0,1,2023-12-08T10:32:19+00:00,2023-12-08T10:32:19+00:00,4.2,21798.0,5190.0,2023-12-08T10:32:19+00:00,2023-12-08T10:32:19+00:00,1.0,0.0,100.0,0.7315481740375824,0.022481484951656246,20.301611863595696,B
SUCATA PS RIGIDO,48.9,326.0,1,2024-06-28T03:00:00+00:00,2024-06-28T03:00:00+00:00,0.15,48.9,326.0,2024-06-28T03:00:00+00:00,2024-06-28T03:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,5.043327893091066e-05,20.292639442926607,C
SUCATA PSD,1140.0,1140.0,1,2024-01-03T17:45:00+00:00,2024-01-03T17:45:00+00:00,1.0,1140.0,1140.0,2024-01-03T17:45:00+00:00,2024-01-03T17:45:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.001175745152990555,20.29308956767623,B
SUCATA PVC,12207.32,39657.0,8,2022-11-23T19:15:02+00:00,2024-08-28T17:13:00+00:00,0.44625000000000004,1525.915,4957.125,2022-11-23T19:15:02+00:00,2024-08-28T17:13:00+00:00,0.37872472783825817,91.28571428571429,94.21510048886475,0.27705538311295813,0.012590085369302336,18.958878285165856,D
SUCATA PVC BRANCO,5.82,19.4,1,2024-10-30T17:08:00+00:00,2024-10-30T17:08:00+00:00,0.3,5.82,19.4,2024-10-30T17:08:00+00:00,2024-10-30T17:08:00+00:00,1.0,0.0,100.0,0.7315481740375824,6.002488412635993e-06,20.292621670610398,C
SUCATA PVD,4.5600000000000005,456.0,1,2023-04-28T16:36:56+00:00,2023-04-28T16:36:56+00:00,0.01,4.5600000000000005,456.0,2023-04-28T16:36:56+00:00,2023-04-28T16:36:56+00:00,1.0,0.0,100.0,0.7315481740375824,4.702980611962221e-06,20.29262115080728,C
SUCATA RAD AL,5400.0,1200.0,1,2024-07-22T18:25:00+00:00,2024-07-22T18:25:00+00:00,4.5,5400.0,1200.0,2024-07-22T18:25:00+00:00,2024-07-22T18:25:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.005569319145744735,20.294846997273332,B
SUCATA RAD. AL/COBRE,2975.0,350.0,1,2019-07-12T03:00:00+00:00,2019-07-12T03:00:00+00:00,8.5,2975.0,350.0,2019-07-12T03:00:00+00:00,2019-07-12T03:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.003068282307146405,20.293846582537892,B
SUCATA RAD.ALUMINIO,7.5,1.0,1,2024-10-24T17:29:00+00:00,2024-10-24T17:29:00+00:00,7.5,7.5,1.0,2024-10-24T17:29:00+00:00,2024-10-24T17:29:00+00:00,1.0,0.0,100.0,0.7315481740375824,7.73516548020102e-06,20.292622363681225,C
SUCATA RADIADOR ALUMINIO,90.0,6.0,1,2024-08-30T13:00:00+00:00,2024-08-30T13:00:00+00:00,15.0,90.0,6.0,2024-08-30T13:00:00+00:00,2024-08-30T13:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,9.282198576241226e-05,20.29265639840934,C
SUCATA RAFIA,432.0,2160.0,2,2023-01-31T18:13:34+00:00,2023-04-10T12:25:52+00:00,0.2,216.0,1080.0,2023-01-31T18:13:34+00:00,2023-04-10T12:25:52+00:00,0.8952941176470588,68.0,95.69074778200253,0.6549507769912943,0.00044554553165957877,19.400308085409687,D
SUCATA RESINA - FARDO,345.0,345.0,1,2024-07-30T18:25:00+00:00,2024-07-30T18:25:00+00:00,1.0,345.0,345.0,2024-07-30T18:25:00+00:00,2024-07-30T18:25:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.000355817612089247,20.29276159665987,B
SUCATA Radiador Cobre Metal,7.2,1.2,1,2024-11-21T11:06:00+00:00,2024-11-21T11:06:00+00:00,6.0,7.2,1.2,2024-11-21T11:06:00+00:00,2024-11-21T11:06:00+00:00,1.0,0.0,100.0,0.7315481740375824,7.4257588609929805e-06,20.29262223991858,C
SUCATA SACOLINHA,4816.8,11083.56,3,2024-04-04T17:21:00+00:00,2024-09-30T19:12:00+00:00,0.4166666666666667,1605.6000000000001,3694.52,2024-04-04T17:21:00+00:00,2024-09-30T19:12:00+00:00,0.5101675977653631,89.0,94.35994930291508,0.37321217459839123,0.004967832678004304,19.023261863493573,D
SUCATA SE PAPEL -PAPEL COLORIDO,1467.87,5871.5,4,2024-11-15T14:56:00+00:00,2025-03-20T15:28:00+00:00,0.25,366.9675,1467.875,2024-11-15T14:56:00+00:00,2025-03-20T15:28:00+00:00,0.97408,41.333333333333336,97.38065061258978,0.7125864453665283,0.0015138956471230228,19.76177025892342,D
SUCATA SOPRO,19.2,12.0,1,2023-07-26T15:25:00+00:00,2023-07-26T15:25:00+00:00,1.6,19.2,12.0,2023-07-26T15:25:00+00:00,2023-07-26T15:25:00+00:00,1.0,0.0,100.0,0.7315481740375824,1.980202362931461e-05,20.292627190424486,C
SUCATA SOPRO PAD,5613.3,3402.0,1,2023-10-02T12:26:00+00:00,2023-10-02T12:26:00+00:00,1.65,5613.3,3402.0,2023-10-02T12:26:00+00:00,2023-10-02T12:26:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.005789307252001653,20.294934992515834,B
SUCATA SPRAY,1332.8,136.0,1,2024-10-24T17:29:00+00:00,2024-10-24T17:29:00+00:00,9.8,1332.8,136.0,2024-10-24T17:29:00+00:00,2024-10-24T17:29:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0013745904736015893,20.293169105804473,B
SUCATA SUCATA DE IMPRESSORA,36.2,90.5,1,2024-01-26T15:17:00+00:00,2024-01-26T15:17:00+00:00,0.4,36.2,90.5,2024-01-26T15:17:00+00:00,2024-01-26T15:17:00+00:00,1.0,0.0,100.0,0.7315481740375824,3.7335065384436933e-05,20.29263420364119,C
SUCATA TAMBOR METALICO DE 200LT DE 2,1310.06,1480.0,2,2020-11-04T20:24:30+00:00,2020-11-18T14:37:07+00:00,0.893885,655.03,740.0,2020-11-04T20:24:30+00:00,2020-11-18T14:37:07+00:00,2.0,13.0,99.17617237008872,1.4630963480751649,0.0013511374518656199,20.42101346822856,A
SUCATA TECLADO SEM FIO,4.24,21.18,1,2023-01-27T11:42:11+00:00,2023-01-27T11:42:11+00:00,0.2,4.24,21.18,2023-01-27T11:42:11+00:00,2023-01-27T11:42:11+00:00,1.0,0.0,100.0,0.7315481740375824,4.372946884806977e-06,20.29262101879379,C
SUCATA TELA DE CELULAR,0.14,0.12,1,2023-01-27T12:21:55+00:00,2023-01-27T12:21:55+00:00,1.2,0.14,0.12,2023-01-27T12:21:55+00:00,2023-01-27T12:21:55+00:00,1.0,0.0,100.0,0.7315481740375824,1.443897556304191e-07,20.292619327370936,C
SUCATA TELEVISORES,534.96,891.6,2,2024-08-07T16:38:00+00:00,2024-10-08T16:08:00+00:00,0.6000000000000001,267.48,445.8,2024-08-07T16:38:00+00:00,2024-10-08T16:08:00+00:00,0.9980327868852459,61.0,96.13434727503169,0.7301090628755413,0.0005517338833717784,19.519133773709903,D
SUCATA TETRA PACK,1671.6899999999998,7315.0,11,2023-03-31T14:35:28+00:00,2024-10-08T11:08:00+00:00,0.20125,151.97181818181818,665.0,2023-03-31T14:35:28+00:00,2024-10-08T11:08:00+00:00,0.6022302158273382,50.18181818181818,96.81991012789491,0.44056041473874835,0.0017241065042129659,19.540895834076167,D
SUCATA TETRA PAK,975.41,3315.0,16,2024-04-12T22:07:00+00:00,2024-11-21T16:22:00+00:00,0.305,60.963125,207.1875,2024-04-12T22:07:00+00:00,2024-11-21T16:22:00+00:00,2.193873873873874,14.4,99.08745247148289,1.60492442650119,0.0010059943681390503,20.45986266264431,A
SUCATA TETRA PARK,1804.45,17254.0,19,2023-07-29T15:05:00+00:00,2024-12-10T18:17:00+00:00,0.1,94.97105263157896,908.1052631578947,2023-07-29T15:05:00+00:00,2024-12-10T18:17:00+00:00,1.15672,27.27777777777778,98.27137022954513,0.8461964038727523,0.0018610292467664978,19.993497019156838,C
SUCATA TIPO PERFIL NATURAL,645.0,64.5,1,2024-07-10T03:00:00+00:00,2024-07-10T03:00:00+00:00,10.0,645.0,64.5,2024-07-10T03:00:00+00:00,2024-07-10T03:00:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0006652242312972878,20.292885359307554,B
SUCATA VIDRO,47028.07,333785.5,15,2023-11-16T15:00:00+00:00,2025-03-18T15:35:14+00:00,0.23,3135.2046666666665,22252.366666666665,2023-11-16T15:00:00+00:00,2025-03-18T15:35:14+00:00,0.935655737704918,34.5,97.81368821292776,0.6844772464458199,0.048502653821930294,19.85592960269265,D
SUCATA fardo de papel branco iv,408.0,510.0,1,2024-11-21T11:12:00+00:00,2024-11-21T11:12:00+00:00,0.8,408.0,510.0,2024-11-21T11:12:00+00:00,2024-11-21T11:12:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00042079300212293554,20.292787586815884,B
SUCATA plastico Fardo de Aparas de Pet,2034.0,360.0,1,2024-12-13T12:56:00+00:00,2024-12-13T12:56:00+00:00,5.65,2034.0,360.0,2024-12-13T12:56:00+00:00,2024-12-13T12:56:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.002097776878230517,20.293458380366328,B
SUCATA pp mineral,332.5,133.0,1,2022-11-23T19:15:02+00:00,2022-11-23T19:15:02+00:00,2.5,332.5,133.0,2022-11-23T19:15:02+00:00,2022-11-23T19:15:02+00:00,1.0,0.0,100.0,0.7315481740375824,0.00034292566962224524,20.292756439882883,B
SUCATA �LEO,221.0,130.0,1,2024-03-25T18:20:00+00:00,2024-03-25T18:20:00+00:00,1.7000000000000002,221.0,130.0,2024-03-25T18:20:00+00:00,2024-03-25T18:20:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0002279295428165901,20.29271044143216,B
SUCATADE ALUMINIO EXTRA,325.0,26.0,1,2024-10-24T17:29:00+00:00,2024-10-24T17:29:00+00:00,12.5,325.0,26.0,2024-10-24T17:29:00+00:00,2024-10-24T17:29:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.00033519050414204427,20.292753345816692,B
SUCATAPLASTICA,42700.0,7.625,1,2023-05-09T17:54:29+00:00,2023-05-09T17:54:29+00:00,5600.0,42700.0,7.625,2023-05-09T17:54:29+00:00,2023-05-09T17:54:29+00:00,1.0,0.0,100.0,0.7315481740375824,0.04403887546727782,20.310234819801945,B
SUCATAS (FERRO),2099.5,2470.0,1,2024-11-29T16:03:00+00:00,2024-11-29T16:03:00+00:00,0.85,2099.5,2470.0,2024-11-29T16:03:00+00:00,2024-11-29T16:03:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.002165330656757606,20.29348540187774,B
SUCATAS (SUCATA DE FERRO),573.8,2869.0,1,2024-11-11T19:56:00+00:00,2024-11-11T19:56:00+00:00,0.2,573.8,2869.0,2024-11-11T19:56:00+00:00,2024-11-11T19:56:00+00:00,1.0,0.0,100.0,0.7315481740375824,0.0005917917270052461,20.292855986305838,B
SUCATAS APARAS DE PAPEL SACO CIMENTO,44.0,220.0,1,2024-11-27T11:53:00+00:00,2024-11-27T11:53:00+00:00,0.2,44.0,220.0,2024-11-27T11:53:00+00:00,2024-11-27T11:53:00+00:00,1.0,0.0,100.0,0.7315481740375824,4.537963748384599e-05,20.29263742147003,C
SUCATAS CHAPARIA (P�S CONSUMO),431.1,83.80000000000001,4,2024-01-19T18:17:40+00:00,2024-08-21T18:23:49+00:00,4.625,107.775,20.950000000000003,2024-01-19T18:17:40+00:00,2024-08-21T18:23:49+00:00,0.5663255813953488,71.33333333333333,95.47950992817913,0.4142944449805397,0.0004446173118019547,19.261797610552765,D
SUCATAS CHAPARIA DE ALUMINIO (P�S CONSUMO),388.3,70.6,3,2024-08-21T18:23:49+00:00,2024-10-08T18:08:23+00:00,5.5,129.43333333333334,23.53333333333333,2024-08-21T18:23:49+00:00,2024-10-08T18:08:23+00:00,1.9429787234042555,23.5,98.51077313054499,1.421382537300256,0.00040047530079494084,20.27086783114942,C
SUCATAS DE AEROSOL TP FERRO (P�S CONSUMO),1379.1,343.0,6,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,4.083333333333333,229.85,57.166666666666664,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,0.6970992366412213,52.0,96.70468948035487,0.509961673687878,0.0014223422284993636,19.545491502437528,D
SUCATAS DE ALUMINIO,43.379999999999995,48.2,3,2023-10-30T17:16:00+00:00,2023-12-28T14:13:00+00:00,0.9,14.459999999999999,16.066666666666666,2023-10-30T17:16:00+00:00,2023-12-28T14:13:00+00:00,1.5744827586206898,28.5,98.19391634980988,1.1518099871226213,4.47401971374827e-05,20.09952516088988,C
SUCATAS DE ALUM�NIO (P�S CONSUMO),354.5,16.8,3,2024-05-22T18:49:08+00:00,2024-09-06T13:43:39+00:00,17.833333333333332,118.16666666666667,5.6000000000000005,2024-05-22T18:49:08+00:00,2024-09-06T13:43:39+00:00,0.8615094339622642,52.5,96.67300380228137,0.6302356533312456,0.0003656154883641683,19.58684126798412,D
SUCATAS DE APARAS DE METAL,72644.77,39440.0,5,2025-03-12T14:04:00+00:00,2025-07-03T18:35:00+00:00,2.26688,14528.954000000002,7888.0,2025-03-12T14:04:00+00:00,2025-07-03T18:35:00+00:00,1.3469026548672567,28.0,98.2256020278834,0.9853241777745138,0.0749225756294857,20.06921910693828,C
SUCATAS DE APARAS DE PAPEL BRANCO,1685.0,3370.0,4,2024-05-06T14:00:00+00:00,2024-06-17T11:30:00+00:00,0.5,421.25,842.5,2024-05-06T14:00:00+00:00,2024-06-17T11:30:00+00:00,2.9697560975609756,13.333333333333334,99.15504858470638,2.1725196505077085,0.0017378338445518293,20.700712710682183,A
SUCATAS DE APARAS DE PEAD BRANCO - PLASTICO,1581.0,510.0,3,2025-01-30T23:37:54+00:00,2025-02-27T22:01:46+00:00,3.1,527.0,170.0,2025-01-30T23:37:54+00:00,2025-02-27T22:01:46+00:00,3.0,13.5,99.1444866920152,2.194644522112747,0.0016305728832263751,20.70740737640143,A
SUCATAS DE APARAS DE PL�STICO,228028.01,221102.0,5,2025-03-12T14:31:00+00:00,2025-07-03T18:40:00+00:00,1.0516,45605.602,44220.4,2025-03-12T14:31:00+00:00,2025-07-03T18:40:00+00:00,1.3469026548672567,28.0,98.2256020278834,0.9853241777745138,0.2351779188627911,20.133321244231603,C
SUCATAS DE APARAS DE VIDRO,1543.6,34340.0,2,2025-03-12T14:18:00+00:00,2025-04-04T11:22:00+00:00,0.045,771.8,17170.0,2025-03-12T14:18:00+00:00,2025-04-04T11:22:00+00:00,2.0,22.0,98.60583016476554,1.4630963480751649,0.0015920001913651062,20.307041372259718,B
SUCATAS DE A�� (P�S CONSUMO DENTRE OUTROS A��S),18.9,12.6,1,2024-08-21T18:23:49+00:00,2024-08-21T18:23:49+00:00,1.5,18.9,12.6,2024-08-21T18:23:49+00:00,2024-08-21T18:23:49+00:00,1.0,0.0,100.0,0.7315481740375824,1.949261701010657e-05,20.29262706666184,C
SUCATAS DE A�� INOX FERROSO (P�S CONSUMO),139.5,65.2,7,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,2.642857142857143,19.928571428571427,9.314285714285715,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,0.8132824427480916,43.333333333333336,97.25390790029573,0.5949552859691911,0.000143874077931739,19.688821244077996,D
SUCATAS DE BATERIA (P�S CONSUMO),604.8,199.0,7,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,3.142857142857143,86.39999999999999,28.428571428571427,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,0.8132824427480916,43.333333333333336,97.25390790029573,0.5949552859691911,0.0006237637443234103,19.689013199944554,D
SUCATAS DE BLOCO (P�S CONSUMO),334.8,73.0,6,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,4.416666666666667,55.800000000000004,12.166666666666666,2024-01-19T18:17:40+00:00,2024-10-08T18:08:23+00:00,0.6970992366412213,52.0,96.70468948035487,0.509961673687878,0.0003452977870361736,19.545060684660942,D
SUCATAS DE BLOCO LIMPO (P�S CONSUMO),105.0,19.8,2,2024-07-11T17:00:34+00:00,2024-09-06T13:43:39+00:00,5.25,52.5,9.9,2024-07-11T17:00:34+00:00,2024-09-06T13:43:39+00:00,1.0871428571428572,56.0,96.4512040557668,0.7952973720608575,0.00010829231672281429,19.60840307690439,D
"SUCATAS DE CACOS, FRAGMENTOS E RESIDUOS DE VIDRO MISTO",15903.46,25461.02,5,2020-05-13T21:45:47+00:00,2024-12-16T13:44:20+00:00,64.622726,3180.692,5092.204,2020-05-13T21:45:47+00:00,2024-12-16T13:44:20+00:00,0.09075730471079309,418.75,73.46324461343472,0.06639334054175317,0.01640211930770103,14.725767106626726,D
SUCATAS DE COBRE (P�S CONSUMO DENTRE OUTROS METAIS),1384.02,29.2,6,2024-05-22T18:49:08+00:00,2024-10-08T18:08:23+00:00,46.550000000000004,230.67,4.866666666666666,2024-05-22T18:49:08+00:00,2024-10-08T18:08:23+00:00,1.3234782608695652,27.2,98.27629911280101,0.9681881051175656,0.0014274164970543755,20.04310603120605,C
SUCATAS DE EPS (ISOPOR),6582.25,5000.0,10,2023-10-27T13:31:00+00:00,2025-06-23T14:39:00+00:00,1.325,658.225,500.0,2023-10-27T13:31:00+00:00,2025-06-23T14:39:00+00:00,0.5031404958677685,66.88888888888889,95.76116039994366,0.3680715110364299,0.006788639064273756,19.30217614002901,D
SUCATAS DE FERRO,1730.0400000000002,2469.8,7,2023-05-29T16:19:00+00:00,2024-02-29T16:25:00+00:00,0.21428571428571427,247.14857142857144,352.8285714285715,2023-05-29T16:19:00+00:00,2024-02-29T16:25:00+00:00,0.7720289855072464,45.333333333333336,97.12716518800168,0.5647763946519133,0.0017842860916489301,19.652057309897764,D
SUCATAS DE FERRO (P�S CONSUMO),76961.82,80976.3,26,2022-12-02T11:01:03+00:00,2024-10-24T17:20:23+00:00,0.9615384615384616,2960.07,3114.473076923077,2022-12-02T11:01:03+00:00,2024-10-24T17:20:23+00:00,1.143699421965318,27.32,98.26869455006337,0.8366712237865668,0.07937498844765928,20.020157394906366,C
SUCATAS DE FIO DE COBRE (P�S COSNUMO),109.8,109.8,1,2022-12-21T13:34:52+00:00,2022-12-21T13:34:52+00:00,1.0,109.8,109.8,2022-12-21T13:34:52+00:00,2022-12-21T13:34:52+00:00,1.0,0.0,100.0,0.7315481740375824,0.00011324282263014294,20.292664566744087,C
SUCATAS DE GARRAFA PET,12528.0,6960.0,1,2024-04-11T14:10:46+00:00,2024-04-11T14:10:46+00:00,1.8,12528.0,6960.0,2024-04-11T14:10:46+00:00,2024-04-11T14:10:46+00:00,1.0,0.0,100.0,0.7315481740375824,0.012920820418127785,20.297787597782285,B
SUCATAS DE GARRAFA PET CRISTAL,5484587.9,1298516.0,194,2024-02-01T16:50:15+00:00,2024-07-15T16:49:28+00:00,4.227319587628866,28271.071649484536,6693.381443298969,2024-02-01T16:50:15+00:00,2024-07-15T16:49:28+00:00,36.00829268292683,0.6994818652849741,99.95567288559664,26.34180076240596,5.656559332961095,32.79047861526615,A
SUCATAS DE GARRAFA PET VERDE,656902.0,159630.0,23,2024-02-01T18:17:10+00:00,2024-07-15T20:03:27+00:00,4.139130434782609,28560.956521739132,6940.434782608696,2024-02-01T18:17:10+00:00,2024-07-15T20:03:27+00:00,4.243151515151515,7.181818181818182,99.54487844221684,3.104069743073892,0.6774994232366682,21.421603354967594,A
SUCATAS DE LATINHAS (para reciclagem),32798.2,5329.0,3,2025-04-25T21:57:00+00:00,2025-04-25T22:06:00+00:00,6.8,10932.733333333332,1776.3333333333333,2025-04-25T21:57:00+00:00,2025-04-25T22:06:00+00:00,3.0,0.0,100.0,2.194644522112747,0.033826600593697215,20.89138844908258,A
