nome,receita_total,quantidade_total,num_pedidos_unicos,primeira_venda,ultima_venda,valor_unitario_medio,emitter_cnpj,ticket_medio,qtd_media_por_pedido,period_start,period_end,frequencia_pedidos_mes,recencia_dias,score_r,score_f,score_m,cluster_score,cluster_tier
COOPERATIVA DE TRABALHO DE MATERIAL RECICLAVEL GOIANIA VIV,574336.39,845436.0,34,2023-06-14T03:00:00+00:00,2024-12-18T03:00:00+00:00,1.2382051282051283,14904065000176,16892.246764705884,24865.764705882353,2023-06-14T03:00:00+00:00,2024-12-18T03:00:00+00:00,1.8715370705244125,14.552631578947368,97.96466691203534,1.199703250336162,0.9234967443013768,20.442213380262086,C
COOPERATIVA DE TRABALHO DE PRODUCAO DE CATADORES D,342205.2,360691.8,58,2023-06-01T03:00:00+00:00,2025-06-23T03:00:00+00:00,1.971048780487805,18114014000100,5900.089655172414,6218.824137931034,2023-06-01T03:00:00+00:00,2025-06-23T03:00:00+00:00,2.3446480743691898,1.841075794621027,99.74250688187118,1.5029795348520447,0.5502444100451331,20.76979095433311,C
COOPERATIVA DE TRABALHO DE RECI E SERV DO ESTADO DA BA,13832.73,24073.0,14,2023-07-12T13:57:00+00:00,2023-09-20T13:31:00+00:00,3.5341176470588236,13086513000109,988.0521428571428,1719.5,2023-07-12T13:57:00+00:00,2023-09-20T13:31:00+00:00,6.176231884057971,1.9393939393939394,99.72875609239246,3.9591230026012636,0.022242158676033016,21.538297282989408,B
COOPERATIVA DE TRABALHO DE RECI E SERV DO ESTADO DA BAHIA,113567.74,173489.0,98,2023-09-27T00:34:24+00:00,2025-06-06T13:44:29+00:00,4.772948717948718,13086513000109,1158.8544897959184,1770.295918367347,2023-09-27T00:34:24+00:00,2025-06-06T13:44:29+00:00,4.82705501618123,2.484978540772532,99.6524505537381,3.094266036013609,0.1826097735991711,21.241240434592736,B
COOPERATIVA DE TRABALHO DE RECICLAGEM - COOPERANDRA,3000.1,15790.0,1,2023-12-28T12:15:00+00:00,2023-12-28T12:15:00+00:00,0.19,22494476000169,3000.1,15790.0,2023-12-28T12:15:00+00:00,2023-12-28T12:15:00+00:00,1.0,0.0,100.0,0.641025641025641,0.004823971858336471,20.25833984515359,C
COOPERATIVA DE TRABALHO DE RECICLAGEM DE LARANJAL PAULISTA C,18179.04,45798.9,6,2022-05-31T11:00:00+00:00,2022-06-28T20:00:00+00:00,0.15,31678685000153,3029.84,7633.150000000001,2022-05-31T11:00:00+00:00,2022-06-28T20:00:00+00:00,6.0,0.54,99.92447552447553,3.8461538461538463,0.02923075143214328,21.535048943929503,B
COOPERATIVA DE TRABALHO DE RECICLAGEM ECO GUARULHO,2876.0,14120.0,3,2024-01-31T23:40:12+00:00,2024-03-01T01:03:39+00:00,0.21666666666666667,45618860000121,958.6666666666666,4706.666666666667,2024-01-31T23:40:12+00:00,2024-03-01T01:03:39+00:00,3.0,14.0,98.04195804195804,1.9230769230769231,0.004624426873962765,20.379472148371967,C
COOPERATIVA DE TRABALHO DE RECICLAGEM RECICLANDO VIDAS UNIDO,141619.39,205935.0,31,2024-05-16T03:00:00+00:00,2025-01-13T12:20:00+00:00,0.9638974358974359,13384969000155,4568.3674193548395,6643.064516129032,2024-05-16T03:00:00+00:00,2025-01-13T12:20:00+00:00,3.8993388429752067,1.2061855670103092,99.83130271790066,2.4995761813943633,0.2277150601495875,21.057177040197715,B
COOPERATIVA DE TRABALHO DE RECICLAGEM ROSA - COOPER ROSA,51414.79,127091.39,18,2023-05-17T14:42:45+00:00,2024-05-02T19:16:08+00:00,2.70109375,49412701000127,2856.3772222222224,7060.632777777778,2023-05-17T14:42:45+00:00,2024-05-02T19:16:08+00:00,1.5610256410256411,5.4603174603174605,99.23631923631923,1.0006574621959239,0.08267174429594994,20.280595529860598,C
COOPERATIVA DE TRABALHO DE RECICLAGEM ROSA COOPER ROSA,94351.81,166005.8,14,2024-08-28T14:57:08+00:00,2025-07-14T12:04:25+00:00,105.365,49412701000127,6739.415,11857.557142857142,2024-08-28T14:57:08+00:00,2025-07-14T12:04:25+00:00,1.3359247648902823,24.076923076923077,96.63259817105971,0.8563620287758219,0.15171176834875827,19.72974915306178,D
COOPERATIVA DE TRABALHO DE RECICLAGEM- COOPERANDRA,93519.4,141080.0,12,2023-10-16T16:38:00+00:00,2023-12-28T11:30:00+00:00,1.1202631578947368,22494476000169,7793.283333333333,11756.666666666666,2023-10-16T16:38:00+00:00,2023-12-28T11:30:00+00:00,5.073333333333333,0.9066666666666666,99.87319347319348,3.252136752136752,0.15037330549265418,21.33564271769046,B
COOPERATIVA DE TRABALHO DE RESIDUOS SOLIDOS DE ITAQUIRAI,26291.45,31832.8,4,2024-06-07T12:00:00+00:00,2024-10-29T19:26:00+00:00,4.1641666666666675,54046005000184,6572.8625,7958.2,2024-06-07T12:00:00+00:00,2024-10-29T19:26:00+00:00,0.8455555555555555,3.0425531914893615,99.57446808510639,0.5420227920227919,0.04227499580509331,20.148612732152433,D
COOPERATIVA DE TRABALHO DOS AGENTES ECOLOGICOS DO PARAGUARY,91112.59,664782.84,93,2022-07-28T14:02:04+00:00,2024-12-27T14:21:53+00:00,0.40182795698924734,9236550000189,979.7052688172042,7148.202580645161,2022-07-28T14:02:04+00:00,2024-12-27T14:21:53+00:00,3.206024915062288,9.326086956521738,98.69565217391305,2.055144176321979,0.14650330658983,20.619789427947335,C
COOPERATIVA DE TRABALHO DOS CATADORES COSTA VERDE,2756.0,11660.0,4,2024-09-27T17:51:00+00:00,2024-12-23T19:48:00+00:00,0.2375,37202183000138,689.0,2915.0,2024-09-27T17:51:00+00:00,2024-12-23T19:48:00+00:00,1.3995402298850574,28.666666666666668,95.99067599067598,0.897141173003242,0.0044314744313773925,19.558764257109043,D
COOPERATIVA DE TRABALHO DOS CATADORES COSTA VERDE COOPERVERD,308945.55,1005600.778,65,2023-11-28T14:10:00+00:00,2024-12-02T14:40:00+00:00,3.899856115107914,37202183000138,4753.008461538461,15470.781200000001,2023-11-28T14:10:00+00:00,2024-12-02T14:40:00+00:00,5.347567567567568,2.5942028985507246,99.63717441978311,3.427927927927928,0.49676498748651143,21.497312050122396,B
COOPERATIVA DE TRABALHO DOS CATADORES DE LIXO CEU AZUL,296950.0,688727.26,15,2024-01-18T12:23:51+00:00,2024-05-29T13:21:04+00:00,0.49000000000000005,10607231000111,19796.666666666668,45915.15066666667,2024-01-18T12:23:51+00:00,2024-05-29T13:21:04+00:00,3.459090909090909,8.928571428571429,98.75124875124875,2.2173659673659674,0.47747689854772013,20.828186896615225,C
COOPERATIVA DE TRABALHO DOS CATADORES DE MATERIAIS RECICLAVE,675163.65,2467936.55,95,2023-05-16T20:03:52+00:00,2025-07-07T17:56:14+00:00,3.959071038251366,28024860000184,7106.985789473684,25978.279473684208,2023-05-16T20:03:52+00:00,2025-07-07T17:56:14+00:00,3.6979539641943737,4.0989010989010985,99.42672711903481,2.3704833103810086,1.085620628436297,21.267786999333886,B
COOPERATIVA DE TRABALHO DOS CATADORES DE MATERIAL,389957.15,628811.0,60,2023-03-23T12:01:00+00:00,2024-12-10T18:17:00+00:00,150.6721518987342,21282372000128,6499.285833333333,10480.183333333332,2023-03-23T12:01:00+00:00,2024-12-10T18:17:00+00:00,2.90828025477707,2.5677966101694913,99.6408676069693,1.8642822146006859,0.627026538301088,20.924697022554568,C
COOPERATIVA DE TRABALHO DOS CATADORES DE MATERIAL RECICLAVEL,54972.3,560818.0,15,2023-10-26T15:33:50+00:00,2025-07-02T17:30:00+00:00,0.13205882352941178,42457103000125,3664.82,37387.86666666667,2023-10-26T15:33:50+00:00,2025-07-02T17:30:00+00:00,0.7424390243902439,38.25,94.65034965034965,0.4759224515322076,0.08839199632946569,19.1557957092146,D
COOPERATIVA DE TRABALHO DOS CATADORES DE PORTO ALEGRE,234677.97,1582534.9,100,2022-11-30T14:17:03+00:00,2025-07-29T17:00:00+00:00,0.739051401869159,44920570000175,2346.7797,15825.348999999998,2022-11-30T14:17:03+00:00,2025-07-29T17:00:00+00:00,3.131687242798354,2.2248243559718968,99.68883575440952,2.0074918223066374,0.37734739610397344,20.89170283824615,C
COOPERATIVA DE TRABALHO DOS CATADORES DE RESIDUOS SOLIDOS BO,78188.24,147887.5,35,2023-05-04T21:13:04+00:00,2025-03-06T20:42:07+00:00,168.6608088235294,23844409000190,2233.9497142857144,4225.357142857143,2023-05-04T21:13:04+00:00,2025-03-06T20:42:07+00:00,1.587779433681073,9.850746268656716,98.62227324913893,1.0178073292827392,0.12572176574542782,20.181866287839057,D
COOPERATIVA DE TRABALHO DOS COL DE MAT REC E REUTILIZAVEIS,12896.47,3730.0,1,2024-11-16T13:45:00+00:00,2024-11-16T13:45:00+00:00,3.4575,32552702000174,12896.47,3730.0,2024-11-16T13:45:00+00:00,2024-11-16T13:45:00+00:00,1.0,0.0,100.0,0.641025641025641,0.020736711560241507,20.264704941034353,C
COOPERATIVA DE TRABALHO DOS EMPREENDEDORES POPULAR,220102.81,579681.45,10,2025-03-14T13:14:26+00:00,2025-03-14T17:49:07+00:00,7.103719008264464,11759113000191,22010.281,57968.145,2025-03-14T13:14:26+00:00,2025-03-14T17:49:07+00:00,10.0,0.0,100.0,6.41025641025641,0.35391145674503494,22.705667146800575,A
COOPERATIVA DE TRABALHO DOS RECICLADORES BENEFICENTE OLIVEIR,18325.2,41855.0,4,2022-02-18T16:23:00+00:00,2022-08-12T18:21:00+00:00,0.3275,42319552000107,4581.3,10463.75,2022-02-18T16:23:00+00:00,2022-08-12T18:21:00+00:00,0.6957714285714286,58.0,91.8881118881119,0.446007326007326,0.029465767507212266,18.567811615028198,D
COOPERATIVA DE TRABALHO DOS RECICLADORES CENTRO DE TRIAGEM D,32803.27,18391.18,11,2022-08-29T14:32:23+00:00,2022-12-30T17:59:46+00:00,1.6183333333333334,40086371000152,2982.115454545454,1671.9254545454546,2022-08-29T14:32:23+00:00,2022-12-30T17:59:46+00:00,2.7222764227642275,1.348314606741573,99.81142453052566,1.7450489889514278,0.052745592260728974,20.681402738589995,C
COOPERATIVA DE TRABALHO DOS RECICLADORES COOPERELO,279949.71,636091.11,66,2024-02-29T17:23:00+00:00,2025-06-26T13:53:00+00:00,1.2466071428571428,52135033000142,4241.662272727273,9637.744090909091,2024-02-29T17:23:00+00:00,2025-06-26T13:53:00+00:00,4.1681327800829875,4.18018018018018,99.41535941535942,2.6718799872326846,0.45014150287972277,21.131880479116848,B
COOPERATIVA DE TRABALHO DOS RECICLADORES COOPERSAL,31395.170000000002,438903.0,13,2024-12-31T17:00:00+00:00,2025-01-22T11:30:00+00:00,0.09692307692307692,35998761000240,2415.0130769230773,33761.769230769234,2024-12-31T17:00:00+00:00,2025-01-22T11:30:00+00:00,13.0,1.75,99.75524475524476,8.333333333333332,0.05048145614069179,23.30457486683856,A
COOPERATIVA DE TRABALHO DOS RECICLADORES DE CAPITA,367430.96,455985.02,114,2023-01-04T03:00:00+00:00,2024-02-23T03:00:00+00:00,4.165528036465639,41175648000186,3223.0785964912284,3999.8685964912283,2023-01-04T03:00:00+00:00,2024-02-23T03:00:00+00:00,8.361831325301205,0.5828651685393258,99.91848039600849,5.36014828544949,0.5908058434457364,22.36407773075979,A
COOPERATIVA DE TRABALHO DOS RECICLADORES DE VITORIA,172276.72,171174.2,21,2024-07-04T16:29:00+00:00,2024-12-19T11:45:00+00:00,2.043835616438356,47279289000193,8203.653333333334,8151.1523809523815,2024-07-04T16:29:00+00:00,2024-12-19T11:45:00+00:00,3.8277844311377245,2.263888888888889,99.68337218337219,2.4537079686780285,0.27701011603830267,21.02896167056097,B
COOPERATIVA DE TRABALHO DOS RECICLADORES RIO PARNAIBA DEMAIS,31927.5,41211.0,5,2025-05-07T13:10:51+00:00,2025-07-10T13:56:51+00:00,2.55,46007257000176,6385.5,8242.2,2025-05-07T13:10:51+00:00,2025-07-10T13:56:51+00:00,2.378125,3.7058823529411766,99.48169477581243,1.5244391025641024,0.05133740925537071,20.526649559890277,C
COOPERATIVA DE TRABALHO E BENEFICIAMENTO DE MATERIAIS RECIC,65318.18,81270.0,12,2024-12-24T00:00:18+00:00,2025-03-28T22:09:42+00:00,2.0157692307692305,7819612000311,5443.181666666666,6772.5,2024-12-24T00:00:18+00:00,2025-03-28T22:09:42+00:00,3.885957446808511,3.56,99.5020979020979,2.490998363338789,0.10502751980192532,20.938829933675866,B
COOPERATIVA DE TRABALHO E BENEFICIAMENTO DE MATERIAIS RECICL,2494.0,9976.0,1,2024-11-12T14:48:25+00:00,2024-11-12T14:48:25+00:00,0.25,7819612000311,2494.0,9976.0,2024-11-12T14:48:25+00:00,2024-11-12T14:48:25+00:00,1.0,0.0,100.0,0.641025641025641,0.004010194931732662,20.25801433438295,D
COOPERATIVA DE TRABALHO E COMERCIALIZACAO DE MATERIAIS RECIC,194849.5,179650.0,19,2025-01-14T15:51:00+00:00,2025-05-20T19:19:00+00:00,1.2467213114754099,18776016000156,10255.236842105263,9455.263157894737,2025-01-14T15:51:00+00:00,2025-05-20T19:19:00+00:00,4.59015873015873,1.9666666666666666,99.72494172494173,2.942409442409442,0.31330572467948814,21.24727441182392,B
COOPERATIVA DE TRABALHO E PRODUCAO DE CATADORES COOPGENESIS,107135.75,343996.62,33,2024-11-08T22:11:00+00:00,2025-03-26T22:19:00+00:00,0.3566666666666667,57783575000145,3246.537878787879,10424.14,2024-11-08T22:11:00+00:00,2025-03-26T22:19:00+00:00,7.2791304347826085,1.7567567567567568,99.75429975429975,4.666109253065775,0.17226753875596534,21.886210667588646,B
COOPERATIVA DE TRABALHO E PRODUCAO DE CATADORES COOPPEDRA LT,265416.35,498632.85,54,2024-01-24T22:12:00+00:00,2025-04-30T20:12:00+00:00,0.457741935483871,20894870000169,4915.117592592592,9233.941666666666,2024-01-24T22:12:00+00:00,2025-04-30T20:12:00+00:00,3.565639913232104,4.804347826086956,99.32806324110672,2.2856666110462207,0.4267727752882848,20.950588402755148,B
COOPERATIVA DE TRABALHO E PRODUCAO DE CATADORES COOPRIO LTDA,2900716.57,949033.27,91,2024-06-21T13:06:00+00:00,2025-06-06T13:06:00+00:00,2.664970238095238,47972821000153,31876.00626373626,10428.937032967033,2024-06-21T13:06:00+00:00,2025-06-06T13:06:00+00:00,7.9144000000000005,0.4783904619970194,99.93309224307734,5.073333333333334,4.6641695619113674,23.88161960671335,A
COOPERATIVA DE TRABALHO E PRODUCAO DE COLETA E TRIAGEM DE MA,382162.0,58662.0,22,2024-01-08T20:19:42+00:00,2024-08-28T13:02:54+00:00,72.59473684210526,26729008000187,17371.0,2666.4545454545455,2024-01-08T20:19:42+00:00,2024-08-28T13:02:54+00:00,2.8865517241379313,6.0,99.16083916083916,1.8503536693191867,0.6144924280275932,20.818106271106544,C
COOPERATIVA DE TRABALHO E PRODUCAO DOS CATADORES DA COOPER V,336202.62,847005.34,157,2023-06-02T18:34:00+00:00,2025-06-27T20:36:00+00:00,1.0564238410596027,20653254000116,2141.4179617834393,5394.938471337579,2023-06-02T18:34:00+00:00,2025-06-27T20:36:00+00:00,6.321534391534391,2.338870431893688,99.6728852542806,4.052265635598968,0.5405926394383489,21.771720360871047,B
COOPERATIVA DE TRABALHO E PRODUCAO DOS CATADORES DE MATERIAI,1280147.1,1929005.0,282,2023-08-22T16:08:00+00:00,2025-05-30T15:05:00+00:00,1.5320495185694636,51741575000104,4539.528723404255,6840.443262411348,2023-08-22T16:08:00+00:00,2025-05-30T15:05:00+00:00,13.288049535603717,0.78099173553719,99.89077038663815,8.517980471540843,2.058395915113178,24.208704631989242,A
COOPERATIVA DE TRABALHO E PRODUCAO DOS PROFISSIONAIS EM COLE,357446.06,290254.3,85,2024-01-03T12:02:41+00:00,2024-10-25T13:48:51+00:00,5.255972696245734,7984824000192,4205.247764705882,3414.756470588235,2024-01-03T12:02:41+00:00,2024-10-25T13:48:51+00:00,8.741216216216216,0.910958904109589,99.87259316026439,5.603343728343728,0.5747507530793139,22.445756424622093,A
"COOPERATIVA DE TRABALHO E PRODUCAO, COLETA, TRIAGEM, BENEFIC",487497.5,259839.6,35,2022-08-05T15:29:42+00:00,2022-12-28T12:49:40+00:00,2.2581395348837208,7002604000540,13928.5,7423.988571428572,2022-08-05T15:29:42+00:00,2022-12-28T12:49:40+00:00,7.398611111111111,3.0714285714285716,99.57042957042958,4.742699430199431,0.7838652781605226,22.124711797429896,B
"COOPERATIVA DE TRABALHO E PRODUCAO, DE COLETA SELETIVA, TRIA",18773.5,26070.0,3,2024-12-16T11:05:19+00:00,2024-12-23T15:05:05+00:00,0.7166666666666668,33160352000163,6257.833333333333,8690.0,2024-12-16T11:05:19+00:00,2024-12-23T15:05:05+00:00,3.0,3.0,99.58041958041957,1.9230769230769231,0.030186605673970784,20.697389327584276,C
"COOPERATIVA DE TRABALHO E PRODU��O, COLETA, TRIAGEM, BENEF",1341026.8,900337.0,118,2022-08-02T11:46:33+00:00,2022-12-30T16:08:42+00:00,1.6444117647058825,7002604000205,11364.633898305085,7629.974576271186,2022-08-02T11:46:33+00:00,2022-12-30T16:08:42+00:00,23.946133333333332,0.7407407407407407,99.8963998963999,15.35008547008547,2.156286638603717,26.981828822755656,A
COOPERATIVA DE TRABALHO E RECI,138182.37,124020.5,22,2024-10-11T13:43:00+00:00,2025-07-15T13:11:00+00:00,1.6050526315789473,1816673000187,6281.016818181818,5637.295454545455,2024-10-11T13:43:00+00:00,2025-07-15T13:11:00+00:00,2.426376811594203,2.8617021276595747,99.59976194018748,1.5553697510219249,0.22218854844779767,20.630975707825385,C
COOPERATIVA DE TRABALHO E RECICLAGEM ECOS DA VIDA,1815296.22,1804777.8,186,2024-01-02T14:31:00+00:00,2025-03-03T20:01:00+00:00,285.01683544303796,36098437000157,9759.657096774194,9703.106451612903,2024-01-02T14:31:00+00:00,2025-03-03T20:01:00+00:00,13.290704225352114,0.8756345177664975,99.87753363387881,8.519682195738534,2.918881997208284,24.55093240395449,A
COOPERATIVA DE TRABALHO E RENDA UNIVALE,108952.87,262622.88,28,2023-01-26T16:34:18+00:00,2025-03-20T12:13:00+00:00,12.324782608695653,18378102000291,3891.1739285714284,9379.388571428572,2023-01-26T16:34:18+00:00,2025-03-20T12:13:00+00:00,1.0885312899106003,8.54945054945055,98.8042726504265,0.6977764678914105,0.17518935327655477,20.110040858552484,D
COOPERATIVA DE TRABALHO E SERVICOS PEGO RECICLA,67659.02,131075.0,30,2022-04-11T12:11:35+00:00,2024-12-09T11:56:40+00:00,5.871857142857142,23935907000148,2255.300666666667,4369.166666666667,2022-04-11T12:11:35+00:00,2024-12-09T11:56:40+00:00,0.9395061728395062,6.920863309352518,99.03204708960105,0.6022475466919912,0.10879144309943818,20.09082501383678,D
COOPERATIVA DE TRABALHO E SOCIAL DE EGRESSOS FAMILIARES DE E,28320.2,92110.0,10,2024-04-22T15:42:46+00:00,2024-07-26T20:46:02+00:00,0.298,6296945000189,2832.02,9211.0,2024-04-22T15:42:46+00:00,2024-07-26T20:46:02+00:00,3.2042105263157894,10.444444444444445,98.53923853923854,2.0539811066126856,0.04553709803755226,20.5476549897078,C
COOPERATIVA DE TRABALHO EMPREENDEDOR E CATADORES DE MATERIAI,16328.0,125600.0,2,2025-03-12T19:02:08+00:00,2025-03-12T19:05:33+00:00,0.13,13767628000169,8164.0,62800.0,2025-03-12T19:02:08+00:00,2025-03-12T19:05:33+00:00,2.0,0.0,100.0,1.282051282051282,0.02625439568778304,20.523322271095623,C
COOPERATIVA DE TRABALHO EMPREENDEDOR E CATADORES DE MATERIAS,81336.0,607730.0,12,2024-02-07T02:45:00+00:00,2024-08-11T22:38:00+00:00,0.13749999999999998,13767628000169,6778.0,50644.166666666664,2024-02-07T02:45:00+00:00,2024-08-11T22:38:00+00:00,1.9638709677419355,16.636363636363637,97.67323585505405,1.2588916459884203,0.1307831655843656,20.090517095639925,D
COOPERATIVA DE TRABALHO INTERMUNICIPAL DE RECICLAGEM,109028.5,68600.0,13,2024-01-10T13:31:00+00:00,2024-01-30T11:14:00+00:00,1.848148148148148,5797083000105,8386.807692307691,5276.923076923077,2024-01-10T13:31:00+00:00,2024-01-30T11:14:00+00:00,13.0,0.5769230769230769,99.91931145777299,8.333333333333332,0.1753109615534942,23.38732000950933,A
COOPERATIVA DE TRABALHO NA COLETA DE MAT RECIC STA TEREZA,46415.74,217672.0,74,2023-10-23T17:30:00+00:00,2025-06-10T14:49:00+00:00,0.447719298245614,43932008000107,627.2397297297297,2941.5135135135133,2023-10-23T17:30:00+00:00,2025-06-10T14:49:00+00:00,3.7858151260504203,2.5286343612334803,99.64634484458273,2.426804567981039,0.07463358672839654,20.92984423080032,B
COOPERATIVA DE TRABALHO PARA RECICLAGEM,26433.9,62739.0,5,2024-10-31T14:39:00+00:00,2024-11-28T14:18:00+00:00,0.38,37218557000103,5286.780000000001,12547.8,2024-10-31T14:39:00+00:00,2024-11-28T14:18:00+00:00,5.0,6.75,99.05594405594405,3.205128205128205,0.04250404643381236,21.110241711813618,B
COOPERATIVA DE TRABALHO RAINHA DA RECICLAGEM,1394941.2,2541050.0,149,2023-01-05T12:53:12+00:00,2024-12-30T18:25:39+00:00,0.5300946372239748,24495246000140,9362.021476510066,17054.026845637585,2023-01-05T12:53:12+00:00,2024-12-30T18:25:39+00:00,6.255944827586207,2.1360759493670884,99.70124811896964,4.010221043324492,2.2429775983580904,22.441529080466967,A
COOPERATIVA DE TRABALHO RECICLANDO PELA VIDA LTDA,292296.11,337653.62,34,2024-04-03T12:48:00+00:00,2024-12-30T18:50:00+00:00,0.8565714285714285,24546700000144,8596.944411764705,9930.988823529411,2024-04-03T12:48:00+00:00,2024-12-30T18:50:00+00:00,3.8190405904059044,3.753623188405797,99.4750177358873,2.4481029425678877,0.4699937365225231,21.06224221881363,B
COOPERATIVA DE TRABALHO RECICLAVEL CODIPI,29170.0,119000.0,4,2023-04-24T23:40:00+00:00,2023-06-15T18:22:00+00:00,0.265,43381131000179,7292.5,29750.0,2023-04-24T23:40:00+00:00,2023-06-15T18:22:00+00:00,2.387450980392157,17.0,97.62237762237763,1.5304172951231776,0.046903522918461005,20.155403851692185,D
COOPERATIVA DE TRABALHO REGIONAL SUL DE RECICLAGEM E PRESERV,97860.34,133806.2,36,2024-01-05T18:00:00+00:00,2024-12-06T12:46:00+00:00,1.04375,16422589000156,2718.342777777778,3716.8388888888894,2024-01-05T18:00:00+00:00,2024-12-06T12:46:00+00:00,3.271164179104478,2.4,99.66433566433567,2.096900114810563,0.15735326362695873,20.834568484242144,C
COOPERATIVA DE TRABALHO SANTO ANTONIO GESTAO AMBIENTAL,259641.07,390946.2,64,2023-01-03T16:02:31+00:00,2024-08-27T17:02:40+00:00,30.504587628865977,8771799000121,4056.89171875,6108.534375,2023-01-03T16:02:31+00:00,2024-08-27T17:02:40+00:00,3.2361461794019935,5.947916666666667,99.16812354312354,2.074452679103842,0.41748648876649774,20.830400375772847,C
COOPERATIVA DE TRABALHO UNI�O DE CATADORES DE MATERIAIS RECI,242072.79,2520382.28,90,2024-06-18T17:44:00+00:00,2025-06-30T19:30:00+00:00,0.15163043478260868,21574627000126,2689.697666666667,28004.247555555554,2024-06-18T17:44:00+00:00,2025-06-30T19:30:00+00:00,7.266843501326261,4.054945054945055,99.4328748174902,4.658233013670681,0.3892378009496331,21.90556328934617,B
COOPERATIVA DE TRABALHO UNI�O DOS CATADORES DE MESQUITA LTDA,41544.8,63711.0,22,2024-04-30T18:00:00+00:00,2024-12-18T19:35:00+00:00,1.2400943396226414,49853224000135,1888.4,2895.9545454545455,2024-04-30T18:00:00+00:00,2024-12-18T19:35:00+00:00,2.8865517241379313,2.123809523809524,99.7029637029637,1.8503536693191867,0.06680142197267326,20.707454777109486,C
COOPERATIVA DE TRANSFORMA��O E COM. DE PLASTICO E MAT RECIC,68458.0,61030.0,6,2024-03-25T16:29:00+00:00,2024-09-19T18:33:00+00:00,1.2166666666666668,12429223000158,11409.666666666666,10171.666666666666,2024-03-25T16:29:00+00:00,2024-09-19T18:33:00+00:00,1.026067415730337,35.2,95.07692307692308,0.6577355229040622,0.11007615262091201,19.322509285594606,D
COOPERATIVA DE TRANSFORMA��O E COM. DE PLASTICO E MAT RECICL,16853.0,65610.0,7,2024-03-01T14:31:00+00:00,2024-09-17T15:41:00+00:00,0.48571428571428577,12429223000158,2407.5714285714284,9372.857142857143,2024-03-01T14:31:00+00:00,2024-09-17T15:41:00+00:00,1.0654000000000001,32.833333333333336,95.4079254079254,0.682948717948718,0.027098562624094047,19.365603993814208,D
COOPERATIVA DOS AGENTES AMBIENTAIS DE FOZ DO IGUA�U - COAAFI,652273.39,884523.19,129,2023-01-30T13:45:02+00:00,2024-01-30T14:11:39+00:00,3.631193181818182,4912806000107,5056.382868217054,6856.768914728682,2023-01-30T13:45:02+00:00,2024-01-30T14:11:39+00:00,10.758246575342467,0.9943019943019943,99.86093678401372,6.896311907270812,1.0488145319495117,23.150237932490878,A
"COOPERATIVA DOS CATADORES DA FAZENDA GRANDE II, QUADRA E, 2",23855.34,65029.2,29,2023-07-21T13:12:00+00:00,2024-03-14T12:56:00+00:00,0.514313725490196,23975661000138,822.5979310344827,2242.386206896552,2023-07-21T13:12:00+00:00,2024-03-14T12:56:00+00:00,3.7405084745762713,4.46,99.37622377622377,2.397761842677097,0.03835788434753787,20.849692646054606,C
COOPERATIVA DOS CATADORES DE LUZIANIA COOPERA MAIS BRASIL,50040.0,456000.0,8,2024-03-08T12:47:54+00:00,2024-03-19T13:18:11+00:00,0.265,31310599000193,6255.0,57000.0,2024-03-08T12:47:54+00:00,2024-03-19T13:18:11+00:00,8.0,1.5714285714285714,99.78021978021978,5.128205128205128,0.08046116855810041,22.039510474749246,B
COOPERATIVA DOS CATADORES DE MATERIAIS RECICLAVEIS NOVO HORI,3420.0,22800.0,1,2025-02-12T14:55:38+00:00,2025-02-12T14:55:38+00:00,0.15,23110585000106,3420.0,22800.0,2025-02-12T14:55:38+00:00,2025-02-12T14:55:38+00:00,1.0,0.0,100.0,0.641025641025641,0.005499144613683121,20.25860991425573,C
COOPERATIVA DOS RECICLADORES DO BRASIL,624526.35,1448587.9,103,2024-04-29T19:38:00+00:00,2025-01-30T16:41:00+00:00,3.054645204630282,13439287000283,6063.362621359223,14063.960194174757,2024-04-29T19:38:00+00:00,2025-01-30T16:41:00+00:00,11.401163636363638,1.8581560283687943,99.74011803799037,7.30843822843823,1.004199039095228,23.27307851461146,A
COOPERATIVA DOS TRABALHADORES COLETORES DE MATERIAIS RECICLA,196913.2,1154670.0,75,2024-03-13T14:59:00+00:00,2024-12-06T16:24:00+00:00,0.1812,8277280000191,2625.5093333333334,15395.6,2024-03-13T14:59:00+00:00,2024-12-06T16:24:00+00:00,8.51865671641791,3.5135135135135136,99.5085995085995,5.460677382319172,0.31662402431085007,22.21264046437191,A
COOPERATIVA ESTADUAL DE CATADORES PROFISSIONAIS SA,49575.0,57050.0,4,2023-02-28T03:00:00+00:00,2023-03-03T03:00:00+00:00,0.9,10538574000171,12393.75,14262.5,2023-02-28T03:00:00+00:00,2023-03-03T03:00:00+00:00,4.0,1.0,99.86013986013987,2.564102564102564,0.0797134778430821,21.029554388806233,B
COOPERATIVA HAVILA DE COLETA E MANUSEIO DE RECICL�VEIS-,14922.5,48397.0,8,2023-04-18T12:04:00+00:00,2023-05-29T16:27:00+00:00,0.769375,7984603000114,1865.3125,6049.625,2023-04-18T12:04:00+00:00,2023-05-29T16:27:00+00:00,5.939512195121951,5.714285714285714,99.20079920079921,3.8073796122576606,0.023994440204001863,21.37270946114451,B
