test_id,data,hora,nome_fantasia,message
3898,12/09/25,15:15:38,interlocutor_7,enviando 280k usdt
3899,12/09/25,15:17:00,interlocutor_10,e90bd029254f4b531348acb3d656124eb4784df3c9147ae075e00ff27fb20453
3900,12/09/25,15:17:02,interlocutor_10,280.000
3901,12/09/25,15:19:40,interlocutor_4,Falta ainda
3902,12/09/25,15:19:51,interlocutor_7,Confere o enviado por favor
3903,12/09/25,15:20:01,interlocutor_7,"saldo: -BRL 1,082,658.00"
3904,12/09/25,15:20:16,interlocutor_7,deve estar faltando operação ai pra você
3905,12/09/25,15:20:38,interlocutor_7,enviamos o equivalente ao recebido
3906,12/09/25,15:20:45,interlocutor_4,Tranquilo.
3907,12/09/25,15:23:19,interlocutor_4,Confere se falta isso tudo mesmo? Vou conferir aqui o quanto enviei.
3908,12/09/25,15:24:50,interlocutor_7,<PERSON>
3909,12/09/25,15:25:48,interlocutor_4,"3720946 correto o enviado. Confere se falta isso mesmo -BRL 1,082,658.00? Não estou achando qual transação não paguei. ‎<This message was edited>"
3910,12/09/25,15:29:03,interlocutor_7,vou enviar aqui o que fechamos hj
3911,12/09/25,15:31:42,interlocutor_7,"BRL 3,720,946.00"
3912,12/09/25,15:32:02,interlocutor_4,ok
3913,12/09/25,15:32:05,interlocutor_4,<LOCATION>
3914,12/09/25,15:32:09,interlocutor_4,cota 100k D1
3915,12/09/25,15:32:22,interlocutor_7,de ontem:
3916,12/09/25,15:32:34,interlocutor_7,vamos lá
3917,12/09/25,15:32:44,interlocutor_7,3677
3918,12/09/25,15:33:15,interlocutor_4,fecha
3919,12/09/25,15:33:37,interlocutor_4,Tá indo mais um pagamento pra vocês.
3920,12/09/25,15:33:50,interlocutor_7,ok
3921,12/09/25,15:33:56,interlocutor_7,<LOCATION>
3922,12/09/25,15:34:36,interlocutor_4,"-BRL 1,082,000.00 // USDT 200.000"
3923,12/09/25,15:35:49,interlocutor_7,"saldo att: -BRL 1,082,658.00"
3924,12/09/25,15:36:05,interlocutor_7,essa daí mais BRL 658
3925,12/09/25,15:37:00,interlocutor_4,esses 658 eu não sei de onde veio mas eu pago aqui
3926,12/09/25,15:42:41,interlocutor_4,Consegue liquidar mais?
3927,12/09/25,15:44:14,interlocutor_7,Um momento
3928,12/09/25,15:56:52,interlocutor_4,Tem como parcial?
3929,12/09/25,16:02:21,interlocutor_7,enviando agora
3930,12/09/25,16:02:27,interlocutor_7,restante ja vem ?
3931,12/09/25,16:02:32,interlocutor_4,Sim!
3932,12/09/25,16:04:28,interlocutor_10,3c6f8e9c33e85f77740cc9f7ef57919f6a5b29afa40503af48cdfdba8864be50
3933,12/09/25,16:04:30,interlocutor_10,120.000
3934,12/09/25,16:04:44,interlocutor_4,Obrigado!
3935,12/09/25,16:06:23,interlocutor_4,"Cota 123.615,00 D1"
3936,12/09/25,16:07:09,interlocutor_4,por favor
3937,12/09/25,16:07:32,interlocutor_7,3695
3938,12/09/25,16:08:08,interlocutor_4,fecha
3939,12/09/25,16:08:59,interlocutor_7,<LOCATION>
3940,12/09/25,16:09:37,interlocutor_7,"BRL 663,750.74 // USDT 123.615 d1"
3941,12/09/25,16:29:13,interlocutor_4,Enviando 400k
3942,12/09/25,16:29:29,interlocutor_7,ok
3943,12/09/25,16:29:47,interlocutor_7,vou atualizar aqui
3944,12/09/25,16:31:27,interlocutor_7,um momento
3945,12/09/25,16:32:14,interlocutor_4,"Mandei mais 30k pra completar, deve ter passado um pouco"
3946,12/09/25,16:34:19,interlocutor_4,Pode liquidar?
3947,12/09/25,16:58:05,interlocutor_4,<LOCATION> <PERSON>
3948,12/09/25,16:58:18,interlocutor_7,opa
3949,12/09/25,16:58:36,interlocutor_7,chegando aqui
3950,12/09/25,17:01:00,interlocutor_7,Consegue me confirmar por favor o valor enviado ?
3951,12/09/25,17:01:05,interlocutor_7,total
3952,12/09/25,17:01:38,interlocutor_7,<LOCATION>
3953,12/09/25,17:02:01,interlocutor_4,Já to vendo
3954,12/09/25,17:06:26,interlocutor_4,4820946
3955,12/09/25,17:10:06,interlocutor_7,"Total Recebido:  4.570.946,00"
3956,12/09/25,17:10:13,interlocutor_7,verifica se não estornou algum ai por favor
3957,12/09/25,17:14:11,interlocutor_4,"Eu reconcilio depois, preciso mandar as criptos agora, vou mandar esse valor"
3958,12/09/25,17:14:33,interlocutor_7,ta ok
3959,12/09/25,17:18:27,interlocutor_4,<LOCATION> pfvr
3960,12/09/25,17:18:53,interlocutor_7,ok
3961,12/09/25,17:21:08,interlocutor_7,enviando
3962,12/09/25,17:29:50,interlocutor_10,e6d32924f3d252a747d23e8dd1292814fbee8f877e9828182e34c3d6472bb376
3963,12/09/25,17:29:53,interlocutor_10,110.000
3964,12/09/25,17:30:14,interlocutor_7,<ORGANIZATION> chega mais 10k
3965,12/09/25,17:31:25,interlocutor_4,Por favor
3966,12/09/25,18:35:53,interlocutor_4,10k?
3967,12/09/25,19:15:13,interlocutor_10,52f4c83c896d3484f0b426d6582c75f1fde3b2ef8e9be72ccc7159f94a6a1df5
3968,12/09/25,19:15:15,interlocutor_10,10.000
3969,12/09/25,19:16:36,interlocutor_7,Desculpe a demora
3970,12/09/25,20:37:48,interlocutor_4,Qual o address TRON de vocês?
3971,12/09/25,20:38:39,interlocutor_10,TRejNrYBHQkPagQmwnNBQ3PBNApqerhxkV
3972,12/09/25,20:39:32,interlocutor_4,<LOCATION> retorno o USDT
3973,14/09/25,18:46:06,interlocutor_4,Vou mandar o USDT aqui
3974,14/09/25,18:47:08,interlocutor_4,<URL>
3975,14/09/25,18:47:13,interlocutor_4,100.000
3976,14/09/25,18:47:20,interlocutor_4,Um abraço senhores!
3977,14/09/25,18:48:36,interlocutor_10,Recebido! Obrigado
3978,14/09/25,18:52:00,interlocutor_8,"Valeu, <PERSON>"
3979,14/09/25,18:52:51,interlocutor_4,"Relaxa, tmj senhores!"
3980,14/09/25,19:04:18,interlocutor_2,Valeu <LOCATION>
3981,15/09/25,09:23:00,interlocutor_4,"Cota 300k pfvr, me ajuda no preço"
3982,15/09/25,09:24:10,interlocutor_4,Quanto pfvr?
3983,15/09/25,09:24:25,interlocutor_7,Bom dia
3984,15/09/25,09:24:35,interlocutor_4,Bom dia!
3985,15/09/25,09:25:18,interlocutor_7,3517
3986,15/09/25,09:25:31,interlocutor_7,3532
3987,15/09/25,09:26:09,interlocutor_4,"Demorou muito, tomei off"
3988,15/09/25,09:26:13,interlocutor_7,off
3989,15/09/25,09:28:01,interlocutor_4,"Preciso de uma acelerada na cotação galera, eu sei que estão buscando o melhor preço, mas acho que está havendo um tempo algum tipo de delay no processo."
3990,15/09/25,10:08:51,interlocutor_4,"Quando puder mandar, agradeço."
3991,15/09/25,10:09:03,interlocutor_7,Verificando
3992,15/09/25,10:45:39,interlocutor_4,"Quando puder mandar, agradeço."
3993,15/09/25,10:46:35,interlocutor_4,cota 250k
3994,15/09/25,10:46:38,interlocutor_4,ok
3995,15/09/25,10:46:51,interlocutor_7,3400
3996,15/09/25,10:47:02,interlocutor_7,3416
3997,15/09/25,10:47:24,interlocutor_7,3410
3998,15/09/25,10:47:47,interlocutor_4,<ORGANIZATION>
3999,15/09/25,10:48:16,interlocutor_7,<LOCATION>
4000,15/09/25,10:48:43,interlocutor_7,"BRL 1,335,250.00 // USDT 250.000"
4001,15/09/25,10:49:47,interlocutor_4,250.000 USDT = 1.335.250 BRL
4002,15/09/25,10:52:40,interlocutor_7,enviando moedas
4003,15/09/25,10:52:46,interlocutor_4,Obrigado!
4004,15/09/25,10:54:31,interlocutor_4,"Quando puder mandar, agradeço."
4005,15/09/25,10:55:42,interlocutor_10,95299ec1946c120779ff1c22b550d068bc41821986c5536e1625c254f1da02cc
4006,15/09/25,10:55:44,interlocutor_10,100.000
4007,15/09/25,10:57:34,interlocutor_4,"<PERSON> o restante, obrigado."
4008,15/09/25,11:07:19,interlocutor_4,Pro outro banco foi direto.
4009,15/09/25,11:07:45,interlocutor_7,verificando
4010,15/09/25,11:09:54,interlocutor_4,‎This message was deleted.
4011,15/09/25,11:11:45,interlocutor_4,‎This message was deleted.
4012,15/09/25,11:11:51,interlocutor_4,‎This message was deleted.
4013,15/09/25,11:15:23,interlocutor_7,Batido aqui
4014,15/09/25,11:15:24,interlocutor_7,<ORGANIZATION> envio
4015,15/09/25,11:15:33,interlocutor_4,Obrigado
4016,15/09/25,11:16:54,interlocutor_4,"Cota 127.635,00 D1"
4017,15/09/25,11:17:10,interlocutor_7,3470
4018,15/09/25,11:17:35,interlocutor_4,fecha
4019,15/09/25,11:19:25,interlocutor_7,<LOCATION>
4020,15/09/25,11:20:34,interlocutor_7,"BRL 682,464.35 // USDT 127.635 d1"
4021,15/09/25,11:22:01,interlocutor_4,"Veio 0,31% em cima do spot, se tiver como manter por volta de 0,28% agradeço, troquei uma ideia com o <PERSON> pra tentar fechar por volta desse spread pra trazer mais volume. Sei que nem sempre é possível, porém quanto mais frequente melhor."
4022,15/09/25,11:22:35,interlocutor_7,"Foi d1 essa, por esse motivo veio 0,30%"
4023,15/09/25,11:22:42,interlocutor_4,Verdade
4024,15/09/25,11:22:43,interlocutor_7,"no d0 conseguimos os 0,28%"
4025,15/09/25,11:22:44,interlocutor_4,Tranquilo.
4026,15/09/25,11:22:57,interlocutor_4,Tá correto.
4027,15/09/25,11:24:35,interlocutor_4,Quando puder mandar o resto das moedas agradeço.
4028,15/09/25,11:24:58,interlocutor_7,ja enviando
4029,15/09/25,11:28:03,interlocutor_4,104k
4030,15/09/25,11:28:06,interlocutor_4,cotação pfvr
4031,15/09/25,11:28:19,interlocutor_4,<LOCATION>
4032,15/09/25,11:28:36,interlocutor_7,3398
4033,15/09/25,11:29:02,interlocutor_4,tá caindo
4034,15/09/25,11:29:09,interlocutor_4,<LOCATION> um pouco
4035,15/09/25,11:29:11,interlocutor_7,3360
4036,15/09/25,11:29:15,interlocutor_7,off
4037,15/09/25,11:29:18,interlocutor_7,beleza
4038,15/09/25,11:29:31,interlocutor_4,cota de novo pfvr 104k
4039,15/09/25,11:29:41,interlocutor_7,3358
4040,15/09/25,11:29:51,interlocutor_7,3350
4041,15/09/25,11:30:03,interlocutor_4,fecha
4042,15/09/25,11:30:52,interlocutor_7,<LOCATION>
4043,15/09/25,11:32:23,interlocutor_4,104.000 USDT = 554.840 <PERSON>
4044,15/09/25,11:34:36,interlocutor_4,Vindo?
4045,15/09/25,11:35:01,interlocutor_7,<ORGANIZATION> chega ai
4046,15/09/25,11:35:08,interlocutor_4,Ok
4047,15/09/25,11:36:41,interlocutor_10,cf9dc955b83f8931cec699e59b198a229a2171d6f102bd918ce3b102062e182b
4048,15/09/25,11:36:43,interlocutor_10,‎This message was deleted.
4049,15/09/25,11:36:59,interlocutor_10,123.615
4050,15/09/25,11:37:17,interlocutor_4,cota 250k
4051,15/09/25,11:37:22,interlocutor_4,<LOCATION>
4052,15/09/25,11:37:34,interlocutor_7,3353
4053,15/09/25,11:37:36,interlocutor_7,3363
4054,15/09/25,11:38:00,interlocutor_4,fecha
4055,15/09/25,11:38:21,interlocutor_7,<LOCATION>
4056,15/09/25,11:39:13,interlocutor_4,250.000 USDT = 1.334.075 BRL
4057,15/09/25,11:44:35,interlocutor_4,Falta só esse pra mandar as moedas de sexta-feira
4058,15/09/25,11:45:23,interlocutor_7,um momento
4059,15/09/25,12:57:39,interlocutor_4,Vem as moedas?
4060,15/09/25,12:57:51,interlocutor_7,ja chegando aqui
4061,15/09/25,12:57:54,interlocutor_7,mais 5 min
4062,15/09/25,13:07:08,interlocutor_7,<LOCATION> verifiquei aqui que ja enviamos equivalente ao recebido:
4063,15/09/25,13:07:19,interlocutor_4,Sim
4064,15/09/25,13:07:30,interlocutor_7,alguma em aprovação ?
4065,15/09/25,13:07:35,interlocutor_4,tenho que enviar mais fiat
4066,15/09/25,13:07:41,interlocutor_7,<PERSON>
4067,15/09/25,14:39:33,interlocutor_4,Liquidada
4068,15/09/25,14:39:43,interlocutor_4,pode mandar os 104k?
4069,15/09/25,14:39:51,interlocutor_4,E depois os 250k? ‎<This message was edited>
4070,15/09/25,14:40:28,interlocutor_7,chegando aqui enviamos
4071,15/09/25,14:40:42,interlocutor_4,Os 104k falta quanto?
4072,15/09/25,14:48:17,interlocutor_7,Alguns minutos
4073,15/09/25,14:49:02,interlocutor_4,"Obrigado, aguardo."
4074,15/09/25,15:09:12,interlocutor_4,Esse 104k aqui chegaram? Faz 1 hora
4075,15/09/25,15:09:35,interlocutor_7,Ainda não
4076,15/09/25,15:09:40,interlocutor_7,chegando eu aviso
4077,15/09/25,15:23:28,interlocutor_4,"<PERSON>, preciso liquidar pros clientes, quem é o provedor de vocês? O Braza? Um Fundo? Pede pros caras apertarem essa entrega pfvr. Cliente liquidou 104k tem mais de 1h e 250k tem 40 min."
4078,15/09/25,15:24:26,interlocutor_7,Estamos cobrando do nosso lado
4079,15/09/25,15:25:01,interlocutor_7,Estou tentando casar com outro provedor pra enviar aqui pra você
4080,15/09/25,15:26:14,interlocutor_4,Obrigado
4081,15/09/25,15:29:04,interlocutor_10,<PERSON>
4082,15/09/25,15:29:13,interlocutor_10,"104.000,00"
4083,15/09/25,15:30:31,interlocutor_4,obrigado
4084,15/09/25,16:03:46,interlocutor_10,cd8a172934c643fd3ee400ae3155fd90d7224feca994532e3f083824ab564be3
4085,15/09/25,16:03:49,interlocutor_10,250.000
4086,15/09/25,16:05:03,interlocutor_4,‎This message was deleted.
4087,15/09/25,16:06:36,interlocutor_4,"Cota 24.200,00 D1"
4088,15/09/25,16:06:58,interlocutor_7,3346
4089,15/09/25,16:07:16,interlocutor_4,fecha
4090,15/09/25,16:08:16,interlocutor_7,<LOCATION>
4091,15/09/25,16:09:19,interlocutor_7,"BRL 129,097.32 // USDT 24.200"
4092,15/09/25,16:37:24,interlocutor_10,543242da3dfaa0c8037f4c8bb8ca8e404b4100d9b1536c80c6adb3518d219070
4093,15/09/25,16:37:28,interlocutor_10,100.000
4094,15/09/25,16:37:41,interlocutor_10,Essa foi mais cedo mas não havia enviado o hash
4095,15/09/25,16:38:14,interlocutor_4,Tranquilo!
4096,15/09/25,16:47:25,interlocutor_4,Liquidado os outros 250k
4097,15/09/25,16:47:39,interlocutor_7,"<PERSON>, <ORGANIZATION> enviamos"
4098,15/09/25,16:48:25,interlocutor_4,Liquidado
4099,15/09/25,17:18:09,interlocutor_10,20f2190951a3042e660e907b9dca417a62e16a39f6b7dd482b78a989bbc05824
4100,15/09/25,17:18:17,interlocutor_10,"250.000,00"
4101,16/09/25,09:16:26,interlocutor_4,50k
4102,16/09/25,09:16:39,interlocutor_4,cotação
4103,16/09/25,09:16:48,interlocutor_7,3250
4104,16/09/25,09:17:20,interlocutor_4,off
4105,16/09/25,09:17:26,interlocutor_7,off
4106,16/09/25,09:41:56,interlocutor_4,Cota 71k
4107,16/09/25,09:42:03,interlocutor_4,Capricha pfvr
4108,16/09/25,09:42:16,interlocutor_7,3265
4109,16/09/25,09:42:24,interlocutor_7,3275
4110,16/09/25,09:43:05,interlocutor_4,off
4111,16/09/25,09:43:06,interlocutor_7,3283
4112,16/09/25,09:43:09,interlocutor_7,off
4113,16/09/25,09:55:55,interlocutor_4,200k
4114,16/09/25,09:56:07,interlocutor_4,preço
4115,16/09/25,09:56:10,interlocutor_7,3165
4116,16/09/25,09:56:29,interlocutor_4,fecha
4117,16/09/25,09:56:38,interlocutor_7,<LOCATION>
4118,16/09/25,09:58:38,interlocutor_4,200.000 USDT = 1.063.300 BRL
4119,16/09/25,10:33:05,interlocutor_4,Cota 100k D1
4120,16/09/25,10:33:26,interlocutor_7,3225
4121,16/09/25,10:33:32,interlocutor_7,3234
4122,16/09/25,10:33:51,interlocutor_4,fecha
4123,16/09/25,10:35:05,interlocutor_7,<LOCATION>
4124,16/09/25,10:37:00,interlocutor_7,"BRL 532,340.00 // USDT 100.000 D1"
4125,16/09/25,10:44:49,interlocutor_4,Faltou 30 reais ‎<This message was edited>
4126,16/09/25,10:45:31,interlocutor_4,Posso mandar na próxima?
4127,16/09/25,10:46:07,interlocutor_7,pode sim
4128,16/09/25,10:46:25,interlocutor_4,"Obrigado, se puder liquidar, agradeço."
4129,16/09/25,10:46:31,interlocutor_7,um momento
4130,16/09/25,10:49:21,interlocutor_7,enviando
4131,16/09/25,10:52:39,interlocutor_10,3362cb9526efdfc748af4548dde7f3e0f526214718f0b3ee24dda6a7605f37b9
4132,16/09/25,10:52:51,interlocutor_10,"127.635,00"
4133,16/09/25,10:53:19,interlocutor_4,cota 100k
4134,16/09/25,10:53:35,interlocutor_7,3275
4135,16/09/25,10:53:51,interlocutor_4,fecha
4136,16/09/25,10:54:20,interlocutor_7,<LOCATION>
4137,16/09/25,10:56:07,interlocutor_7,"BRL 532,750.00 // USDT 100.000 D0"
4138,16/09/25,11:21:39,interlocutor_4,103k me ajuda no preço
4139,16/09/25,11:22:16,interlocutor_7,3270
4140,16/09/25,11:22:36,interlocutor_4,fecha
4141,16/09/25,11:23:17,interlocutor_7,<LOCATION>
4142,16/09/25,11:23:19,interlocutor_4,‎This message was deleted.
4143,16/09/25,11:23:30,interlocutor_7,"103k, não ?"
4144,16/09/25,11:23:48,interlocutor_4,correto
4145,16/09/25,11:24:19,interlocutor_4,103.000 USDT = 548.681 BRL
4146,16/09/25,12:07:54,interlocutor_4,"Quando puder mandar, agradeço."
4147,16/09/25,12:08:50,interlocutor_7,beleza mestre
4148,16/09/25,12:41:31,interlocutor_4,"<PERSON>, só pra confirmar vocês fazem USDT->BRL a spot + 10 bps, correto?"
4149,16/09/25,12:41:57,interlocutor_3,Nessa faixa
4150,16/09/25,12:42:10,interlocutor_4,Ok
4151,16/09/25,12:58:14,interlocutor_4,"Pessoal tô com uma operação de 1,5M BRL, vocês compram a spot + 10bps?"
4152,16/09/25,12:59:22,interlocutor_7,"seria você vendendo <LOCATION>, certo ?"
4153,16/09/25,12:59:29,interlocutor_4,Isso
4154,16/09/25,12:59:34,interlocutor_7,um momento
4155,16/09/25,13:00:11,interlocutor_7,"Cota pra mim por favor, vou tentar aqui"
4156,16/09/25,13:00:20,interlocutor_7,me passa valor em <LOCATION>
4157,16/09/25,13:01:25,interlocutor_4,1s
4158,16/09/25,13:05:01,interlocutor_8,conseguimos a 5?
4159,16/09/25,13:05:10,interlocutor_4,Não
4160,16/09/25,13:06:41,interlocutor_7,vendo ai ?
4161,16/09/25,13:06:45,interlocutor_4,Sim
4162,16/09/25,13:23:41,interlocutor_4,"Compra a 5,3? Não fechei ainda"
4163,16/09/25,13:24:00,interlocutor_7,preciso saber o volume em <LOCATION>
4164,16/09/25,13:24:14,interlocutor_4,283.000
4165,16/09/25,13:24:27,interlocutor_7,um momento
4166,16/09/25,13:32:58,interlocutor_7,off por enquanto
4167,16/09/25,13:33:05,interlocutor_7,qualquer coisa retorno
4168,16/09/25,13:34:44,interlocutor_7,<LOCATION> ainda tem ai ?
4169,16/09/25,13:34:52,interlocutor_4,Sim
4170,16/09/25,13:35:32,interlocutor_7,"ref 71.113,34 desse lote"
4171,16/09/25,13:36:09,interlocutor_7,<LOCATION>
4172,16/09/25,13:36:24,interlocutor_4,1s
4173,16/09/25,13:36:27,interlocutor_7,"faz 5,3 ?"
4174,16/09/25,13:36:54,interlocutor_4,"5,3050 pode ser?"
4175,16/09/25,13:37:25,interlocutor_7,3030 consegue ?
4176,16/09/25,13:37:34,interlocutor_4,Sim
4177,16/09/25,13:37:39,interlocutor_7,pode fechar
4178,16/09/25,13:38:34,interlocutor_7,fechado ?
4179,16/09/25,13:38:40,interlocutor_4,<LOCATION>
4180,16/09/25,13:44:05,interlocutor_7,"ref  36.357,00 usdt"
4181,16/09/25,13:44:31,interlocutor_7,<LOCATION>
4182,16/09/25,13:44:54,interlocutor_4,1s
4183,16/09/25,13:45:38,interlocutor_4,"5,3050"
4184,16/09/25,13:45:51,interlocutor_7,15 bps ?
4185,16/09/25,13:46:09,interlocutor_7,faz 3020 ?
4186,16/09/25,13:46:34,interlocutor_4,3030 novamente pode ser?
4187,16/09/25,13:46:51,interlocutor_7,3025
4188,16/09/25,13:47:01,interlocutor_4,Ok
4189,16/09/25,13:47:05,interlocutor_7,fecha
4190,16/09/25,13:55:42,interlocutor_7,qual seu pix ?
4191,16/09/25,13:57:11,interlocutor_4,3219a301-e18b-429c-8388-b5c1db395405
4192,16/09/25,14:07:51,interlocutor_7,BRL enviado
4193,16/09/25,14:10:05,interlocutor_4,Ok!
4194,16/09/25,14:14:00,interlocutor_4,"Pessoal mandei mais R$403.698,00 em pix de 10k de um provedor novo"
4195,16/09/25,14:15:15,interlocutor_4,Tem como liquidar a de 103k ou 100k?
4196,16/09/25,14:15:50,interlocutor_4,<LOCATION>
4197,16/09/25,14:17:04,interlocutor_7,mais alguns minutos ja te envio
4198,16/09/25,14:17:46,interlocutor_4,Qual a wallet de vocês?
4199,16/09/25,14:18:56,interlocutor_10,TRejNrYBHQkPagQmwnNBQ3PBNApqerhxkV
4200,16/09/25,14:33:46,interlocutor_7,tem mais 100k USDT ai ?
4201,16/09/25,14:34:14,interlocutor_7,<LOCATION>
4202,16/09/25,14:34:37,interlocutor_4,Em BRL ou pra enviar pra vocês?
4203,16/09/25,14:34:52,interlocutor_4,Cota 90k D1
4204,16/09/25,14:34:55,interlocutor_7,pra você vender
4205,16/09/25,14:35:18,interlocutor_7,100k
4206,16/09/25,14:35:26,interlocutor_4,Cota 90k D1
4207,16/09/25,14:35:42,interlocutor_7,3100
4208,16/09/25,14:36:13,interlocutor_4,fecha
4209,16/09/25,14:36:34,interlocutor_4,1 min
4210,16/09/25,14:36:48,interlocutor_7,<LOCATION>
4211,16/09/25,14:36:57,interlocutor_7,preciso rapido por favor
4212,16/09/25,14:37:30,interlocutor_4,100k do lote você fala?
4213,16/09/25,14:37:32,interlocutor_7,106.500k
4214,16/09/25,14:37:35,interlocutor_7,isso
4215,16/09/25,14:38:11,interlocutor_4,"Tenho, 5,3"
4216,16/09/25,14:38:33,interlocutor_7,"5,2 consegue ?"
4217,16/09/25,14:38:42,interlocutor_4,Não
4218,16/09/25,14:39:07,interlocutor_7,off
4219,16/09/25,14:40:02,interlocutor_4,Podem liquidar aqui do meu lado?
4220,16/09/25,14:40:28,interlocutor_7,5min
4221,16/09/25,14:42:12,interlocutor_4,Mandei mais R$145.000 via PIX de 10k
4222,16/09/25,14:44:30,interlocutor_4,Mandei total 1.050.698
4223,16/09/25,14:44:50,interlocutor_7,ja enviou usdt do lote ?
4224,16/09/25,14:44:58,interlocutor_4,Vou enviar agora
4225,16/09/25,14:45:01,interlocutor_7,<PERSON>
4226,16/09/25,14:47:51,interlocutor_4,<URL>
4227,16/09/25,14:47:59,interlocutor_4,‎This message was deleted.
4228,16/09/25,14:48:17,interlocutor_4,"107.470,34"
4229,16/09/25,14:51:36,interlocutor_4,Mandei total 1.378.698
4230,16/09/25,14:53:39,interlocutor_4,Conseguem liquidar a de 200k ou 203k (100 +103)?
4231,16/09/25,14:59:21,interlocutor_7,"não consigo, somente a de 24.200k + 103k ‎<This message was edited>"
4232,16/09/25,14:59:42,interlocutor_7,ja enviamos 127.635 mais cedo
4233,16/09/25,15:00:54,interlocutor_4,Já mandou?
4234,16/09/25,15:01:34,interlocutor_7,vou mandar aqui
4235,16/09/25,15:01:35,interlocutor_7,<PERSON> ?
4236,16/09/25,15:01:51,interlocutor_4,Por favor
4237,16/09/25,15:02:34,interlocutor_7,enviando
4238,16/09/25,15:02:39,interlocutor_4,Ok!
4239,16/09/25,15:05:01,interlocutor_10,87cbd9e6a60414ae1d4e901d46962a91352eed440661a0a95acfafb1fa168544
4240,16/09/25,15:05:09,interlocutor_10,"127,200.00"
4241,16/09/25,15:27:29,interlocutor_4,<LOCATION> 100k
4242,16/09/25,15:27:56,interlocutor_7,3140
4243,16/09/25,15:28:54,interlocutor_4,off
4244,16/09/25,15:28:58,interlocutor_7,off
4245,16/09/25,15:38:11,interlocutor_4,Total enviado 2.070.298
4246,16/09/25,15:50:50,interlocutor_4,Tem como bater quanto falta pra pagar a vocês?
4247,16/09/25,15:51:03,interlocutor_7,batendo aqui agora
4248,16/09/25,15:52:44,interlocutor_7,"saldo: -BRL 623,131.00"
4249,16/09/25,16:02:33,interlocutor_4,Vocês receberam de um empresa chamda <LOCATION>?
4250,16/09/25,16:02:37,interlocutor_4,Mandei por lá
4251,16/09/25,16:02:54,interlocutor_4,Tô achando que não falta isso tudo
4252,16/09/25,16:02:58,interlocutor_7,Recebi
4253,16/09/25,16:03:08,interlocutor_7,foi por isso
4254,16/09/25,16:03:34,interlocutor_7,precisa de estorno ?
4255,16/09/25,16:03:41,interlocutor_4,Não.
4256,16/09/25,16:03:56,interlocutor_4,Só tô achando esse valor muito alto.
4257,16/09/25,16:04:07,interlocutor_7,não contei com essa vitalcred
4258,16/09/25,16:04:12,interlocutor_4,Ahhhh
4259,16/09/25,16:04:15,interlocutor_7,não sabia da onde era
4260,16/09/25,16:04:17,interlocutor_4,Conta pfvr
4261,16/09/25,16:04:24,interlocutor_4,"É meu, desculpe não avisar"
4262,16/09/25,16:04:32,interlocutor_7,"vou veriricar se podemos receber de lá, momento"
4263,16/09/25,16:06:39,interlocutor_7,"podemos sim, vou abater do saldo"
4264,16/09/25,16:07:48,interlocutor_7,"saldo att: -BRL 74,433.00"
4265,16/09/25,16:11:16,interlocutor_4,"Show, já mando."
4266,16/09/25,16:19:26,interlocutor_4,‎This message was deleted.
4267,16/09/25,16:20:01,interlocutor_4,‎This message was deleted.
4268,16/09/25,16:23:13,interlocutor_4,Pode liquidar tudo?
4269,16/09/25,16:23:51,interlocutor_7,Assim que tiver liquido
4270,16/09/25,16:46:31,interlocutor_10,684952d2ec9deab26ff29633b439a298015b16ea8601475b8d7225a8595830d6
4271,16/09/25,16:46:42,interlocutor_10,"300,000.00"
4272,16/09/25,16:49:37,interlocutor_4,Obrigado!
4273,17/09/25,10:04:17,interlocutor_4,<LOCATION> 100k
4274,17/09/25,10:04:31,interlocutor_7,Bom dia
4275,17/09/25,10:04:40,interlocutor_7,3160
4276,17/09/25,10:05:21,interlocutor_4,off
4277,17/09/25,10:05:27,interlocutor_7,off
4278,17/09/25,10:25:41,interlocutor_7,"<LOCATION>, deve chegar em breve um lote de USDT 650.000 a 20 bps do spot, confirmo assim que chegar."
4279,17/09/25,10:26:31,interlocutor_4,"Ok, tem como mandar a cotação pfvr? Os clientes sempre pedem."
4280,17/09/25,10:27:26,interlocutor_7,assim que confirmar eu mando
4281,17/09/25,10:27:42,interlocutor_4,Obrigado!
4282,17/09/25,10:35:36,interlocutor_10,Lote de 609.900
4283,17/09/25,10:35:47,interlocutor_10,3113
4284,17/09/25,10:36:22,interlocutor_10,3101
4285,17/09/25,10:36:37,interlocutor_4,fecha 100k
4286,17/09/25,10:36:44,interlocutor_10,<LOCATION>
4287,17/09/25,10:38:05,interlocutor_4,Baixou mais o preço?
4288,17/09/25,10:38:29,interlocutor_10,3067
4289,17/09/25,10:38:32,interlocutor_10,3073
4290,17/09/25,10:38:54,interlocutor_10,3088
4291,17/09/25,10:39:14,interlocutor_10,3081
4292,17/09/25,10:39:27,interlocutor_10,3098
4293,17/09/25,10:39:39,interlocutor_10,3093
4294,17/09/25,10:39:47,interlocutor_4,off
4295,17/09/25,10:39:50,interlocutor_10,Off
4296,17/09/25,10:49:02,interlocutor_7,Ainda temos 297.275 a 20 bps
4297,17/09/25,10:49:06,interlocutor_7,<LOCATION>
4298,17/09/25,10:49:13,interlocutor_7,3105
4299,17/09/25,10:49:16,interlocutor_7,vamos ?
4300,17/09/25,10:49:58,interlocutor_4,1s
4301,17/09/25,10:50:10,interlocutor_7,3095
4302,17/09/25,10:50:45,interlocutor_7,off
